0.75	-0.598486	-2.36715
0.76	-0.621878	-2.31099
0.77	-0.6447	-2.25299
0.78	-0.666932	-2.19323
0.79	-0.688559	-2.13177
0.8	-0.709563	-2.06871
0.81	-0.729928	-2.0041
0.82	-0.74964	-1.93804
0.83	-0.768684	-1.87058
0.84	-0.787047	-1.8018
0.85	-0.804716	-1.73178
0.86	-0.821679	-1.66058
0.87	-0.837924	-1.58828
0.88	-0.853441	-1.51493
0.89	-0.868219	-1.4406
0.9	-0.88225	-1.36536
0.91	-0.895524	-1.28928
0.92	-0.908033	-1.2124
0.93	-0.919769	-1.13479
0.94	-0.930726	-1.05651
0.95	-0.940897	-0.977606
0.96	-0.950276	-0.89814
0.97	-0.958858	-0.818163
0.98	-0.966638	-0.737724
0.99	-0.973611	-0.656875
1	-0.979774	-0.575663
1.01	-0.985124	-0.494138
1.02	-0.989656	-0.412344
1.03	-0.99337	-0.330329
1.04	-0.996262	-0.248137
1.05	-0.998332	-0.165812
1.06	-0.999578	-0.0833997
1.07	-1	-0.000943104
1.08	-0.999597	0.081514
1.09	-0.99837	0.163928
1.1	-0.996319	0.246255
1.11	-0.993445	0.328451
1.12	-0.98975	0.410471
1.13	-0.985236	0.49227
1.14	-0.979906	0.573802
1.15	-0.973761	0.655021
1.16	-0.966807	0.735879
1.17	-0.959045	0.816328
1.18	-0.950482	0.896317
1.19	-0.941121	0.975795
1.2	-0.930968	1.05471
1.21	-0.920028	1.13301
1.22	-0.90831	1.21063
1.23	-0.895818	1.28753
1.24	-0.882562	1.36363
1.25	-0.868548	1.43889
1.26	-0.853787	1.51324
1.27	-0.838287	1.58661
1.28	-0.822058	1.65894
1.29	-0.805112	1.73017
1.3	-0.787459	1.80022
1.31	-0.769112	1.86902
1.32	-0.750083	1.93651
1.33	-0.730386	2.00261
1.34	-0.710036	2.06725
1.35	-0.689046	2.13035
1.36	-0.667434	2.19184
1.37	-0.645215	2.25164
1.38	-0.622407	2.30968
1.39	-0.599028	2.36588
1.4	-0.575096	2.42017
1.41	-0.550631	2.47247
1.42	-0.525653	2.5227
1.43	-0.500184	2.57079
1.44	-0.474245	2.61667
1.45	-0.447858	2.66027
1.46	-0.421047	2.70153
1.47	-0.393836	2.74036
1.48	-0.366248	2.77672
1.49	-0.33831	2.81053
1.5	-0.310046	2.84175
1.51	-0.281484	2.87031
1.52	-0.252649	2.89618
1.53	-0.223569	2.91929
1.54	-0.194272	2.93962
1.55	-0.164786	2.95712
1.56	-0.135139	2.97176
1.57	-0.105361	2.98352
1.58	-0.0754788	2.99237
1.59	-0.045523	2.99829
1.6	-0.0155226	3.00129
1.61	0.0144929	3.00134
1.62	0.0444943	2.99845
1.63	0.074452	2.99262
1.64	0.104337	2.98387
1.65	0.13412	2.97221
1.66	0.163772	2.95767
1.67	0.193264	2.94027
1.68	0.222568	2.92004
1.69	0.251655	2.89702
1.7	0.280499	2.87125
1.71	0.309071	2.84277
1.72	0.337345	2.81165
1.73	0.365295	2.77792
1.74	0.392895	2.74165
1.75	0.42012	2.7029
1.76	0.446945	2.66173
1.77	0.473347	2.61821
1.78	0.499302	2.5724
1.79	0.524787	2.52438
1.8	0.549782	2.47422
1.81	0.574265	2.422
1.82	0.598215	2.36778
1.83	0.621614	2.31164
1.84	0.644442	2.25366
1.85	0.666682	2.19392
1.86	0.688315	2.13249
1.87	0.709326	2.06944
1.88	0.729699	2.00485
1.89	0.749418	1.9388
1.9	0.76847	1.87136
1.91	0.786841	1.8026
1.92	0.804518	1.73259
1.93	0.821489	1.6614
1.94	0.837742	1.58911
1.95	0.853267	1.51577
1.96	0.868054	1.44146
1.97	0.882093	1.36623
1.98	0.895376	1.29015
1.99	0.907894	1.21328
2	0.919639	1.13568
2.01	0.930605	1.05741
2.02	0.940785	0.978512
2.03	0.950174	0.899052
2.04	0.958765	0.81908
2.05	0.966554	0.738646
2.06	0.973536	0.657802
2.07	0.979709	0.576594
2.08	0.985067	0.495072
2.09	0.989609	0.413281
2.1	0.993332	0.331268
2.11	0.996234	0.249077
2.12	0.998313	0.166754
2.13	0.999569	0.0843426
2.14	1	0.00188621
2.15	0.999606	-0.0805712
2.16	0.998389	-0.162986
2.17	0.996347	-0.245314
2.18	0.993483	-0.327511
2.19	0.989797	-0.409534
2.2	0.985293	-0.491336
2.21	0.979971	-0.572871
2.22	0.973836	-0.654094
2.23	0.966891	-0.734957
2.24	0.959139	-0.81541
2.25	0.950584	-0.895405
2.26	0.941232	-0.974889
2.27	0.931088	-1.05381
2.28	0.920158	-1.13212
2.29	0.908448	-1.20975
2.3	0.895965	-1.28665
2.31	0.882718	-1.36277
2.32	0.868713	-1.43804
2.33	0.85396	-1.51239
2.34	0.838468	-1.58578
2.35	0.822248	-1.65812
2.36	0.80531	-1.72936
2.37	0.787665	-1.79942
2.38	0.769325	-1.86824
2.39	0.750304	-1.93575
2.4	0.730615	-2.00186
2.41	0.710272	-2.06652
2.42	0.68929	-2.12964
2.43	0.667685	-2.19115
2.44	0.645473	-2.25097
2.45	0.622671	-2.30903
2.46	0.599298	-2.36525
2.47	0.575372	-2.41956
2.48	0.550913	-2.47188
2.49	0.525942	-2.52214
2.5	0.500478	-2.57025
2.51	0.474544	-2.61616
2.52	0.448162	-2.65979
2.53	0.421356	-2.70107
2.54	0.394149	-2.73993
2.55	0.366566	-2.77631
2.56	0.338631	-2.81016
2.57	0.310371	-2.84141
2.58	0.281812	-2.87
2.59	0.25298	-2.8959
2.6	0.223903	-2.91905
2.61	0.194609	-2.9394
2.62	0.165124	-2.95694
2.63	0.135479	-2.97161
2.64	0.105702	-2.9834
2.65	0.075821	-2.99228
2.66	0.0458659	-2.99824
2.67	0.0158659	-3.00127
2.68	-0.0141497	-3.00135
2.69	-0.0441513	-2.9985
2.7	-0.0741098	-2.9927
2.71	-0.103996	-2.98399
2.72	-0.13378	-2.97236
2.73	-0.163433	-2.95785
2.74	-0.192927	-2.94048
2.75	-0.222234	-2.92028
2.76	-0.251324	-2.8973
2.77	-0.28017	-2.87156
2.78	-0.308746	-2.84311
2.79	-0.337024	-2.81202
2.8	-0.364978	-2.77832
2.81	-0.392582	-2.74208
2.82	-0.419811	-2.70336
2.83	-0.446641	-2.66221
2.84	-0.473047	-2.61872
2.85	-0.499007	-2.57294
2.86	-0.524499	-2.52494
2.87	-0.549499	-2.47481
2.88	-0.573988	-2.42261
2.89	-0.597945	-2.36841
2.9	-0.62135	-2.31229
2.91	-0.644184	-2.25434
2.92	-0.666431	-2.19461
2.93	-0.688071	-2.1332
2.94	-0.709089	-2.07017
2.95	-0.729469	-2.0056
2.96	-0.749196	-1.93956
2.97	-0.768256	-1.87214
2.98	-0.786635	-1.80339
2.99	-0.80432	-1.7334
3	-0.821299	-1.66222
3.01	-0.83756	-1.58994
3.02	-0.853094	-1.51662
3.03	-0.867889	-1.44231
3.04	-0.881937	-1.3671
3.05	-0.895228	-1.29103
3.06	-0.907755	-1.21417
3.07	-0.919509	-1.13657
3.08	-0.930484	-1.05831
3.09	-0.940673	-0.979417
3.1	-0.950071	-0.899964
3.11	-0.958671	-0.819997
3.12	-0.966469	-0.739569
3.13	-0.973461	-0.658728
3.14	-0.979643	-0.577525
3.15	-0.98501	-0.496006
3.16	-0.989562	-0.414218
3.17	-0.993294	-0.332207
3.18	-0.996205	-0.250018
3.19	-0.998294	-0.167696
3.2	-0.999559	-0.0852854
3.21	-1	-0.00282931
3.22	-0.999616	0.0796283
3.23	-0.998407	0.162044
3.24	-0.996375	0.244373
3.25	-0.99352	0.326572
3.26	-0.989844	0.408597
3.27	-0.985349	0.490401
3.28	-0.980037	0.57194
3.29	-0.973911	0.653167
3.3	-0.966975	0.734034
3.31	-0.959232	0.814492
3.32	-0.950686	0.894492
3.33	-0.941344	0.973983
3.34	-0.931209	1.05291
3.35	-0.920287	1.13122
3.36	-0.908586	1.20886
3.37	-0.896113	1.28578
3.38	-0.882874	1.3619
3.39	-0.868877	1.43718
3.4	-0.854133	1.51155
3.41	-0.83865	1.58494
3.42	-0.822438	1.6573
3.43	-0.805507	1.72855
3.44	-0.78787	1.79863
3.45	-0.769539	1.86746
3.46	-0.750526	1.93498
3.47	-0.730844	2.00111
3.48	-0.710508	2.06579
3.49	-0.689533	2.12892
3.5	-0.667935	2.19045
3.51	-0.64573	2.25029
3.52	-0.622935	2.30838
3.53	-0.599569	2.36462
3.54	-0.575649	2.41895
3.55	-0.551196	2.47129
3.56	-0.52623	2.52157
3.57	-0.500772	2.56971
3.58	-0.474843	2.61565
3.59	-0.448466	2.6593
3.6	-0.421665	2.70061
3.61	-0.394462	2.7395
3.62	-0.366883	2.77591
3.63	-0.338953	2.80979
3.64	-0.310696	2.84106
3.65	-0.28214	2.86969
3.66	-0.253311	2.89562
3.67	-0.224237	2.9188
3.68	-0.194945	2.93919
3.69	-0.165463	2.95675
3.7	-0.135819	2.97146
3.71	-0.106043	2.98328
3.72	-0.0761632	2.9922
3.73	-0.0462088	2.99819
3.74	-0.0162091	3.00125
3.75	0.0138064	3.00137
3.76	0.0438084	2.99854
3.77	0.0737675	2.99279
3.78	0.103654	2.9841
3.79	0.13344	2.97251
3.8	0.163095	2.95804
3.81	0.192591	2.9407
3.82	0.2219	2.92053
3.83	0.250992	2.89757
3.84	0.279842	2.87187
3.85	0.308421	2.84345
3.86	0.336702	2.81239
3.87	0.36466	2.77872
3.88	0.392268	2.74251
3.89	0.419502	2.70381
3.9	0.446336	2.6627
3.91	0.472748	2.61923
3.92	0.498713	2.57347
3.93	0.52421	2.52551
3.94	0.549216	2.4754
3.95	0.573711	2.42322
3.96	0.597674	2.36904
3.97	0.621085	2.31295
3.98	0.643927	2.25501
3.99	0.66618	2.19531
4	0.687827	2.13391
4.01	0.708852	2.0709
4.02	0.72924	2.00635
4.03	0.748974	1.94033
4.04	0.768042	1.87292
4.05	0.786428	1.80418
4.06	0.804121	1.7342
4.07	0.821108	1.66304
4.08	0.837378	1.59077
4.09	0.85292	1.51746
4.1	0.867724	1.44317
4.11	0.881781	1.36796
4.12	0.895081	1.2919
4.13	0.907616	1.21505
4.14	0.919379	1.13746
4.15	0.930363	1.0592
4.16	0.940561	0.980323
4.17	0.949968	0.900876
4.18	0.958577	0.820914
4.19	0.966385	0.740491
4.2	0.973386	0.659655
4.21	0.979576	0.578455
4.22	0.984954	0.496939
4.23	0.989514	0.415154
4.24	0.993256	0.333146
4.25	0.996177	0.250959
4.26	0.998275	0.168638
4.27	0.999549	0.0862282
4.28	0.999999	0.00377241
4.29	0.999625	-0.0786854
4.3	0.998426	-0.161102
4.31	0.996403	-0.243432
4.32	0.993557	-0.325633
4.33	0.989891	-0.40766
4.34	0.985405	-0.489467
4.35	0.980102	-0.57101
4.36	0.973986	-0.65224
4.37	0.967059	-0.733112
4.38	0.959325	-0.813575
4.39	0.950789	-0.89358
4.4	0.941455	-0.973077
4.41	0.931329	-1.05201
4.42	0.920417	-1.13033
4.43	0.908725	-1.20798
4.44	0.89626	-1.2849
4.45	0.883029	-1.36104
4.46	0.869042	-1.43632
4.47	0.854306	-1.5107
4.48	0.838831	-1.58411
4.49	0.822627	-1.65648
4.5	0.805705	-1.72774
4.51	0.788076	-1.79783
4.52	0.769752	-1.86668
4.53	0.750747	-1.93422
4.54	0.731073	-2.00037
4.55	0.710744	-2.06506
4.56	0.689777	-2.12821
4.57	0.668186	-2.18976
4.58	0.645987	-2.24962
4.59	0.623199	-2.30772
4.6	0.599839	-2.36399
4.61	0.575926	-2.41834
4.62	0.551479	-2.47071
4.63	0.526518	-2.52101
4.64	0.501066	-2.56918
4.65	0.475142	-2.61514
4.66	0.448771	-2.65882
4.67	0.421974	-2.70015
4.68	0.394776	-2.73907
4.69	0.367201	-2.77551
4.7	0.339274	-2.80941
4.71	0.311021	-2.84072
4.72	0.282468	-2.86938
4.73	0.253642	-2.89534
4.74	0.224571	-2.91855
4.75	0.195281	-2.93897
4.76	0.165801	-2.95657
4.77	0.136159	-2.97131
4.78	0.106384	-2.98316
4.79	0.0765054	-2.99211
4.8	0.0465517	-2.99814
4.81	0.0165524	-3.00123
4.82	-0.0134632	-3.00138
4.83	-0.0434655	-2.99859
4.84	-0.0734252	-2.99287
4.85	-0.103313	-2.98422
4.86	-0.1331	-2.97266
4.87	-0.162757	-2.95822
4.88	-0.192255	-2.94091
4.89	-0.221566	-2.92078
4.9	-0.250661	-2.89785
4.91	-0.279513	-2.87218
4.92	-0.308095	-2.84379
4.93	-0.33638	-2.81276
4.94	-0.364342	-2.77912
4.95	-0.391954	-2.74294
4.96	-0.419192	-2.70427
4.97	-0.446032	-2.66318
4.98	-0.472448	-2.61974
4.99	-0.498419	-2.57401
5	-0.523921	-2.52607
5.01	-0.548933	-2.47598
5.02	-0.573434	-2.42382
5.03	-0.597403	-2.36967
5.04	-0.620821	-2.3136
5.05	-0.643669	-2.25568
5.06	-0.665928	-2.196
5.07	-0.687583	-2.13462
5.08	-0.708616	-2.07163
5.09	-0.72901	-2.00709
5.1	-0.748752	-1.94109
5.11	-0.767828	-1.87369
5.12	-0.786222	-1.80498
5.13	-0.803923	-1.73501
5.14	-0.820918	-1.66386
5.15	-0.837197	-1.59161
5.16	-0.852747	-1.5183
5.17	-0.867559	-1.44402
5.18	-0.881624	-1.36883
5.19	-0.894933	-1.29278
5.2	-0.907477	-1.21593
5.21	-0.919249	-1.13836
5.22	-0.930242	-1.0601
5.23	-0.940449	-0.981228
5.24	-0.949865	-0.901787
5.25	-0.958483	-0.821832
5.26	-0.9663	-0.741413
5.27	-0.97331	-0.660582
5.28	-0.97951	-0.579386
5.29	-0.984897	-0.497873
5.3	-0.989467	-0.416091
5.31	-0.993218	-0.334085
5.32	-0.996148	-0.2519
5.33	-0.998255	-0.16958
5.34	-0.999539	-0.0871711
5.35	-0.999999	-0.00471551
5.36	-0.999633	0.0777425
5.37	-0.998444	0.160159
5.38	-0.996431	0.242491
5.39	-0.993595	0.324694
5.4	-0.989937	0.406723
5.41	-0.985461	0.488533
5.42	-0.980168	0.570079
5.43	-0.97406	0.651313
5.44	-0.967142	0.732189
5.45	-0.959418	0.812657
5.46	-0.950891	0.892668
5.47	-0.941566	0.972171
5.48	-0.931449	1.05111
5.49	-0.920546	1.12944
5.5	-0.908863	1.2071
5.51	-0.896406	1.28403
5.52	-0.883185	1.36017
5.53	-0.869206	1.43547
5.54	-0.854478	1.50986
5.55	-0.839012	1.58328
5.56	-0.822816	1.65566
5.57	-0.805903	1.72693
5.58	-0.788282	1.79704
5.59	-0.769966	1.8659
5.6	-0.750968	1.93345
5.61	-0.731302	1.99962
5.62	-0.710981	2.06432
5.63	-0.69002	2.1275
5.64	-0.668436	2.18906
5.65	-0.646244	2.24895
5.66	-0.623463	2.30707
5.67	-0.600109	2.36335
5.68	-0.576202	2.41773
5.69	-0.551761	2.47012
5.7	-0.526807	2.52045
5.71	-0.501359	2.56864
5.72	-0.475441	2.61462
5.73	-0.449075	2.65833
5.74	-0.422283	2.69969
5.75	-0.395089	2.73864
5.76	-0.367518	2.77511
5.77	-0.339595	2.80904
5.78	-0.311346	2.84038
5.79	-0.282796	2.86907
5.8	-0.253974	2.89505
5.81	-0.224904	2.9183
5.82	-0.195617	2.93875
5.83	-0.166139	2.95638
5.84	-0.136499	2.97116
5.85	-0.106725	2.98304
5.86	-0.0768476	2.99203
5.87	-0.0468945	2.99809
5.88	-0.0168956	3.00121
5.89	0.0131199	3.0014
5.9	0.0431226	2.99864
5.91	0.073083	2.99295
5.92	0.102972	2.98433
5.93	0.13276	2.97281
5.94	0.162418	2.9584
5.95	0.191918	2.94113
5.96	0.221231	2.92102
5.97	0.25033	2.89813
5.98	0.279185	2.87248
5.99	0.30777	2.84413
6	0.336059	2.81313
6.01	0.364024	2.77952
6.02	0.391641	2.74336
6.03	0.418883	2.70472
6.04	0.445727	2.66366
6.05	0.472149	2.62025
6.06	0.498124	2.57455
6.07	0.523632	2.52663
6.08	0.54865	2.47656
6.09	0.573156	2.42443
6.1	0.597132	2.3703
6.11	0.620556	2.31425
6.12	0.643411	2.25636
6.13	0.665677	2.19669
6.14	0.687339	2.13533
6.15	0.708379	2.07236
6.16	0.728781	2.00784
6.17	0.74853	1.94185
6.18	0.767613	1.87447
6.19	0.786015	1.80577
6.2	0.803724	1.73582
6.21	0.820728	1.66468
6.22	0.837014	1.59244
6.23	0.852573	1.51915
6.24	0.867394	1.44488
6.25	0.881468	1.36969
6.26	0.894785	1.29365
6.27	0.907338	1.21682
6.28	0.919119	1.13925
6.29	0.930121	1.061
6.3	0.940337	0.982134
6.31	0.949762	0.902699
6.32	0.958389	0.822749
6.33	0.966215	0.742335
6.34	0.973234	0.661508
6.35	0.979444	0.580316
6.36	0.98484	0.498807
6.37	0.989419	0.417028
6.38	0.99318	0.335024
6.39	0.996119	0.25284
6.4	0.998236	0.170522
6.41	0.999529	0.0881139
6.42	0.999998	0.00565861
6.43	0.999642	-0.0767997
6.44	0.998462	-0.159217
6.45	0.996458	-0.24155
6.46	0.993632	-0.323755
6.47	0.989984	-0.405786
6.48	0.985517	-0.487599
6.49	0.980233	-0.569148
6.5	0.974135	-0.650386
6.51	0.967226	-0.731266
6.52	0.959511	-0.811739
6.53	0.950993	-0.891756
6.54	0.941677	-0.971265
6.55	0.931569	-1.05021
6.56	0.920675	-1.12855
6.57	0.909001	-1.20621
6.58	0.896553	-1.28315
6.59	0.88334	-1.3593
6.6	0.86937	-1.43461
6.61	0.854651	-1.50901
6.62	0.839193	-1.58244
6.63	0.823006	-1.65483
6.64	0.8061	-1.72612
6.65	0.788487	-1.79624
6.66	0.770179	-1.86512
6.67	0.751189	-1.93269
6.68	0.73153	-1.99887
6.69	0.711217	-2.06359
6.7	0.690263	-2.12678
6.71	0.668686	-2.18837
6.72	0.646502	-2.24827
6.73	0.623727	-2.30641
6.74	0.60038	-2.36272
6.75	0.576479	-2.41712
6.76	0.552044	-2.46953
6.77	0.527095	-2.51988
6.78	0.501653	-2.5681
6.79	0.47574	-2.61411
6.8	0.449379	-2.65784
6.81	0.422591	-2.69923
6.82	0.395402	-2.73821
6.83	0.367835	-2.77471
6.84	0.339916	-2.80867
6.85	0.311671	-2.84003
6.86	0.283125	-2.86875
6.87	0.254305	-2.89477
6.88	0.225238	-2.91805
6.89	0.195953	-2.93853
6.9	0.166477	-2.9562
6.91	0.136839	-2.971
6.92	0.107067	-2.98293
6.93	0.0771897	-2.99194
6.94	0.0472374	-2.99803
6.95	0.0172388	-3.00119
6.96	-0.0127766	-3.00141
6.97	-0.0427796	-2.99869
6.98	-0.0727407	-2.99303
6.99	-0.102631	-2.98445
7	-0.13242	-2.97296
7.01	-0.16208	-2.95858
7.02	-0.191582	-2.94134
7.03	-0.220897	-2.92127
7.04	-0.249998	-2.89841
7.05	-0.278856	-2.87279
7.06	-0.307445	-2.84447
7.07	-0.335737	-2.8135
7.08	-0.363706	-2.77992
7.09	-0.391327	-2.74379
7.1	-0.418574	-2.70518
7.11	-0.445422	-2.66415
7.12	-0.471849	-2.62076
7.13	-0.49783	-2.57508
7.14	-0.523343	-2.52719
7.15	-0.548367	-2.47715
7.16	-0.572879	-2.42504
7.17	-0.596861	-2.37093
7.18	-0.620291	-2.3149
7.19	-0.643153	-2.25703
7.2	-0.665426	-2.19738
7.21	-0.687095	-2.13604
7.22	-0.708141	-2.07309
7.23	-0.728551	-2.00859
7.24	-0.748308	-1.94262
7.25	-0.767399	-1.87525
7.26	-0.785809	-1.80656
7.27	-0.803526	-1.73663
7.28	-0.820537	-1.6655
7.29	-0.836832	-1.59327
7.3	-0.852399	-1.51999
7.31	-0.867229	-1.44573
7.32	-0.881311	-1.37056
7.33	-0.894637	-1.29452
7.34	-0.907199	-1.2177
7.35	-0.918989	-1.14014
7.36	-0.929999	-1.0619
7.37	-0.940225	-0.983039
7.38	-0.949658	-0.90361
7.39	-0.958295	-0.823666
7.4	-0.96613	-0.743257
7.41	-0.973159	-0.662435
7.42	-0.979377	-0.581247
7.43	-0.984783	-0.499741
7.44	-0.989371	-0.417964
7.45	-0.993141	-0.335963
7.46	-0.99609	-0.253781
7.47	-0.998216	-0.171464
7.48	-0.999519	-0.0890567
7.49	-0.999997	-0.00660171
7.5	-0.999651	0.0758568
7.51	-0.99848	0.158275
7.52	-0.996486	0.240609
7.53	-0.993669	0.322815
7.54	-0.99003	0.404849
7.55	-0.985572	0.486665
7.56	-0.980298	0.568217
7.57	-0.974209	0.649459
7.58	-0.96731	0.730343
7.59	-0.959604	0.810821
7.6	-0.951095	0.890844
7.61	-0.941788	0.970358
7.62	-0.931689	1.04931
7.63	-0.920804	1.12766
7.64	-0.909139	1.20533
7.65	-0.8967	1.28228
7.66	-0.883496	1.35844
7.67	-0.869534	1.43376
7.68	-0.854824	1.50817
7.69	-0.839374	1.58161
7.7	-0.823195	1.65401
7.71	-0.806297	1.72532
7.72	-0.788693	1.79545
7.73	-0.770393	1.86434
7.74	-0.75141	1.93192
7.75	-0.731759	1.99812
7.76	-0.711453	2.06286
7.77	-0.690507	2.12607
7.78	-0.668937	2.18767
7.79	-0.646759	2.24759
7.8	-0.62399	2.30576
7.81	-0.60065	2.36209
7.82	-0.576755	2.41651
7.83	-0.552326	2.46894
7.84	-0.527383	2.51932
7.85	-0.501947	2.56756
7.86	-0.476039	2.6136
7.87	-0.449683	2.65736
7.88	-0.4229	2.69877
7.89	-0.395715	2.73777
7.9	-0.368153	2.7743
7.91	-0.340238	2.80829
7.92	-0.311995	2.83969
7.93	-0.283453	2.86844
7.94	-0.254636	2.89449
7.95	-0.225572	2.9178
7.96	-0.196289	2.93832
7.97	-0.166815	2.95601
7.98	-0.137178	2.97085
7.99	-0.107408	2.98281
8	-0.0775319	2.99185
8.01	-0.0475803	2.99798
8.02	-0.0175821	3.00117
8.03	0.0124334	3.00143
8.04	0.0424367	2.99874
8.05	0.0723984	2.99311
8.06	0.102289	2.98456
8.07	0.13208	2.97311
8.08	0.161742	2.95876
8.09	0.191246	2.94155
8.1	0.220563	2.92152
8.11	0.249667	2.89868
8.12	0.278528	2.8731
8.13	0.30712	2.84481
8.14	0.335415	2.81387
8.15	0.363388	2.78032
8.16	0.391013	2.74422
8.17	0.418264	2.70564
8.18	0.445118	2.66463
8.19	0.471549	2.62127
8.2	0.497535	2.57562
8.21	0.523054	2.52775
8.22	0.548083	2.47773
8.23	0.572602	2.42565
8.24	0.596589	2.37156
8.25	0.620027	2.31555
8.26	0.642894	2.2577
8.27	0.665175	2.19807
8.28	0.68685	2.13675
8.29	0.707904	2.07381
8.3	0.728321	2.00933
8.31	0.748086	1.94338
8.32	0.767184	1.87603
8.33	0.785602	1.80736
8.34	0.803327	1.73743
8.35	0.820347	1.66632
8.36	0.83665	1.5941
8.37	0.852226	1.52084
8.38	0.867063	1.44659
8.39	0.881154	1.37142
8.4	0.894489	1.2954
8.41	0.90706	1.21858
8.42	0.918858	1.14103
8.43	0.929878	1.0628
8.44	0.940112	0.983944
8.45	0.949555	0.904522
8.46	0.958201	0.824583
8.47	0.966045	0.744179
8.48	0.973083	0.663361
8.49	0.979311	0.582177
8.5	0.984725	0.500675
8.51	0.989324	0.418901
8.52	0.993103	0.336902
8.53	0.996061	0.254722
8.54	0.998197	0.172406
8.55	0.999509	0.0899995
8.56	0.999997	0.00754481
8.57	0.99966	-0.0749139
8.58	0.998498	-0.157333
8.59	0.996513	-0.239668
8.6	0.993705	-0.321876
8.61	0.990076	-0.403912
8.62	0.985628	-0.48573
8.63	0.980363	-0.567286
8.64	0.974283	-0.648532
8.65	0.967393	-0.729421
8.66	0.959696	-0.809904
8.67	0.951197	-0.889931
8.68	0.941899	-0.969452
8.69	0.931809	-1.04841
8.7	0.920933	-1.12676
8.71	0.909276	-1.20444
8.72	0.896847	-1.2814
8.73	0.883651	-1.35757
8.74	0.869698	-1.4329
8.75	0.854996	-1.50732
8.76	0.839555	-1.58077
8.77	0.823384	-1.65319
8.78	0.806495	-1.72451
8.79	0.788898	-1.79465
8.8	0.770606	-1.86356
8.81	0.751631	-1.93116
8.82	0.731987	-1.99737
8.83	0.711688	-2.06213
8.84	0.69075	-2.12536
8.85	0.669187	-2.18698
8.86	0.647016	-2.24692
8.87	0.624254	-2.3051
8.88	0.60092	-2.36145
8.89	0.577031	-2.4159
8.9	0.552608	-2.46835
8.91	0.527671	-2.51875
8.92	0.50224	-2.56702
8.93	0.476338	-2.61308
8.94	0.449986	-2.65687
8.95	0.423209	-2.69831
8.96	0.396028	-2.73734
8.97	0.36847	-2.7739
8.98	0.340559	-2.80792
8.99	0.31232	-2.83935
9	0.283781	-2.86813
9.01	0.254967	-2.89421
9.02	0.225906	-2.91755
9.03	0.196625	-2.9381
9.04	0.167153	-2.95582
9.05	0.137518	-2.9707
9.06	0.107749	-2.98268
9.07	0.0778741	-2.99177
9.08	0.0479231	-2.99793
9.09	0.0179253	-3.00115
9.1	-0.0120901	-3.00144
9.11	-0.0420937	-2.99879
9.12	-0.0720561	-2.99319
9.13	-0.101948	-2.98468
9.14	-0.13174	-2.97325
9.15	-0.161403	-2.95894
9.16	-0.190909	-2.94177
9.17	-0.220229	-2.92176
9.18	-0.249335	-2.89896
9.19	-0.278199	-2.87341
9.2	-0.306794	-2.84515
9.21	-0.335093	-2.81423
9.22	-0.36307	-2.78071
9.23	-0.390699	-2.74465
9.24	-0.417955	-2.70609
9.25	-0.444813	-2.66511
9.26	-0.471249	-2.62178
9.27	-0.497241	-2.57615
9.28	-0.522765	-2.52831
