4.47	35.9427
4.48	36.2115
4.49	36.4819
4.5	36.7539
4.51	37.0275
4.52	37.3028
4.53	37.5797
4.54	37.8582
4.55	38.1383
4.56	38.4202
4.57	38.7036
4.58	38.9888
4.59	39.2756
4.6	39.5641
4.61	39.8543
4.62	40.1462
4.63	40.4397
4.64	40.735
4.65	41.032
4.66	41.3308
4.67	41.6312
4.68	41.9334
4.69	42.2373
4.7	42.543
4.71	42.8504
4.72	43.1596
4.73	43.4706
4.74	43.7834
4.75	44.0979
4.76	44.4142
4.77	44.7324
4.78	45.0523
4.79	45.374
4.8	45.6976
4.81	46.023
4.82	46.3502
4.83	46.6793
4.84	47.0102
4.85	47.343
4.86	47.6776
4.87	48.0142
4.88	48.3526
4.89	48.6928
4.9	49.035
4.91	49.3791
4.92	49.7251
4.93	50.073
4.94	50.4228
4.95	50.7745
4.96	51.1282
4.97	51.4839
4.98	51.8414
4.99	52.201
5	52.5625
5.01	52.926
5.02	53.2915
5.03	53.6589
5.04	54.0284
5.05	54.3998
5.06	54.7733
5.07	55.1488
5.08	55.5263
5.09	55.9059
5.1	56.2875
5.11	56.6712
5.12	57.0569
5.13	57.4447
5.14	57.8345
5.15	58.2264
5.16	58.6205
5.17	59.0166
5.18	59.4148
5.19	59.8151
5.2	60.2176
5.21	60.6222
5.22	61.0289
5.23	61.4378
5.24	61.8488
5.25	62.262
5.26	62.6773
5.27	63.0948
5.28	63.5145
5.29	63.9364
5.3	64.3605
5.31	64.7868
5.32	65.2153
5.33	65.646
5.34	66.079
5.35	66.5142
5.36	66.9517
5.37	67.3914
5.38	67.8333
5.39	68.2776
5.4	68.7241
5.41	69.1729
5.42	69.624
5.43	70.0774
5.44	70.5331
5.45	70.9912
5.46	71.4515
5.47	71.9142
5.48	72.3793
5.49	72.8467
5.5	73.3164
5.51	73.7885
5.52	74.263
5.53	74.7399
5.54	75.2192
5.55	75.7009
5.56	76.185
5.57	76.6715
5.58	77.1604
5.59	77.6518
5.6	78.1456
5.61	78.6419
5.62	79.1406
5.63	79.6418
5.64	80.1455
5.65	80.6516
5.66	81.1603
5.67	81.6714
5.68	82.1851
5.69	82.7013
5.7	83.22
5.71	83.7413
5.72	84.2651
5.73	84.7914
5.74	85.3203
5.75	85.8518
5.76	86.3859
5.77	86.9225
5.78	87.4618
5.79	88.0036
5.8	88.5481
5.81	89.0952
5.82	89.6449
5.83	90.1973
5.84	90.7523
5.85	91.31
5.86	91.8703
5.87	92.4333
5.88	92.999
5.89	93.5674
5.9	94.1385
5.91	94.7123
5.92	95.2888
5.93	95.8681
5.94	96.4501
5.95	97.0348
5.96	97.6223
5.97	98.2126
5.98	98.8056
5.99	99.4014
6	100
6.01	100.601
6.02	101.206
6.03	101.813
6.04	102.422
6.05	103.035
6.06	103.651
6.07	104.269
6.08	104.89
6.09	105.514
6.1	106.142
6.11	106.771
6.12	107.404
6.13	108.04
6.14	108.679
6.15	109.32
6.16	109.965
6.17	110.612
6.18	111.262
6.19	111.916
6.2	112.572
6.21	113.231
6.22	113.894
6.23	114.559
6.24	115.227
6.25	115.899
6.26	116.573
6.27	117.25
6.28	117.931
6.29	118.614
6.3	119.301
6.31	119.991
6.32	120.683
6.33	121.379
6.34	122.078
6.35	122.78
6.36	123.485
6.37	124.194
6.38	124.905
6.39	125.62
6.4	126.338
6.41	127.059
6.42	127.783
6.43	128.51
6.44	129.241
6.45	129.974
6.46	130.711
6.47	131.451
6.48	132.195
6.49	132.941
6.5	133.691
6.51	134.445
6.52	135.201
6.53	135.961
6.54	136.724
6.55	137.49
6.56	138.26
6.57	139.033
6.58	139.809
6.59	140.589
6.6	141.372
6.61	142.159
6.62	142.948
6.63	143.742
6.64	144.538
6.65	145.338
6.66	146.142
6.67	146.948
6.68	147.759
6.69	148.572
6.7	149.39
6.71	150.21
6.72	151.034
6.73	151.862
6.74	152.693
6.75	153.528
6.76	154.366
6.77	155.207
6.78	156.053
6.79	156.901
6.8	157.754
6.81	158.609
6.82	159.469
6.83	160.332
6.84	161.199
6.85	162.069
6.86	162.943
6.87	163.82
6.88	164.701
6.89	165.586
6.9	166.475
6.91	167.367
6.92	168.262
6.93	169.162
6.94	170.065
6.95	170.972
6.96	171.883
6.97	172.797
6.98	173.715
6.99	174.637
7	175.562
7.01	176.492
7.02	177.425
7.03	178.362
7.04	179.303
7.05	180.247
7.06	181.196
7.07	182.148
7.08	183.104
7.09	184.064
7.1	185.028
7.11	185.996
7.12	186.967
7.13	187.943
7.14	188.922
7.15	189.906
7.16	190.893
7.17	191.884
7.18	192.879
7.19	193.878
7.2	194.882
7.21	195.889
7.22	196.9
7.23	197.915
7.24	198.934
7.25	199.957
7.26	200.984
7.27	202.016
7.28	203.051
7.29	204.091
7.3	205.134
7.31	206.182
7.32	207.233
7.33	208.289
7.34	209.349
7.35	210.413
7.36	211.481
7.37	212.554
7.38	213.63
7.39	214.711
7.4	215.796
7.41	216.885
7.42	217.979
7.43	219.076
7.44	220.178
7.45	221.284
7.46	222.395
7.47	223.509
7.48	224.628
7.49	225.751
7.5	226.879
7.51	228.011
7.52	229.147
7.53	230.287
7.54	231.432
7.55	232.582
7.56	233.735
7.57	234.893
7.58	236.056
7.59	237.222
7.6	238.394
7.61	239.569
7.62	240.749
7.63	241.934
7.64	243.123
7.65	244.316
7.66	245.514
7.67	246.717
7.68	247.924
7.69	249.135
7.7	250.352
7.71	251.572
7.72	252.797
7.73	254.027
7.74	255.261
7.75	256.5
7.76	257.744
7.77	258.992
7.78	260.245
7.79	261.502
7.8	262.764
7.81	264.031
7.82	265.302
7.83	266.578
7.84	267.859
7.85	269.145
7.86	270.435
7.87	271.73
7.88	273.029
7.89	274.334
7.9	275.643
7.91	276.957
7.92	278.276
7.93	279.599
7.94	280.928
7.95	282.261
7.96	283.599
7.97	284.942
7.98	286.29
7.99	287.642
8	289
8.01	290.362
8.02	291.73
8.03	293.102
8.04	294.479
8.05	295.862
8.06	297.249
8.07	298.641
8.08	300.038
8.09	301.44
8.1	302.847
8.11	304.259
8.12	305.676
8.13	307.098
8.14	308.526
8.15	309.958
8.16	311.395
8.17	312.838
8.18	314.286
8.19	315.738
8.2	317.196
8.21	318.659
8.22	320.127
8.23	321.601
8.24	323.079
8.25	324.563
8.26	326.052
8.27	327.546
8.28	329.045
8.29	330.55
8.3	332.06
8.31	333.575
8.32	335.095
8.33	336.621
8.34	338.152
8.35	339.688
8.36	341.23
8.37	342.777
8.38	344.329
8.39	345.887
8.4	347.45
8.41	349.018
8.42	350.592
8.43	352.171
8.44	353.756
8.45	355.346
8.46	356.942
8.47	358.543
8.48	360.149
8.49	361.761
8.5	363.379
8.51	365.002
8.52	366.631
8.53	368.265
8.54	369.904
8.55	371.55
8.56	373.201
8.57	374.857
8.58	376.519
8.59	378.187
8.6	379.86
8.61	381.539
8.62	383.224
8.63	384.914
8.64	386.61
8.65	388.312
8.66	390.019
8.67	391.732
8.68	393.451
8.69	395.176
8.7	396.906
8.71	398.642
8.72	400.384
8.73	402.132
8.74	403.885
8.75	405.645
8.76	407.41
8.77	409.181
8.78	410.958
8.79	412.741
8.8	414.53
8.81	416.324
8.82	418.125
8.83	419.931
8.84	421.744
8.85	423.562
8.86	425.387
8.87	427.217
8.88	429.053
8.89	430.896
8.9	432.744
8.91	434.598
8.92	436.459
8.93	438.326
8.94	440.198
8.95	442.077
8.96	443.962
8.97	445.853
8.98	447.75
8.99	449.653
9	451.562
9.01	453.478
9.02	455.4
9.03	457.328
9.04	459.262
9.05	461.202
9.06	463.149
9.07	465.102
9.08	467.061
9.09	469.027
9.1	470.999
9.11	472.977
9.12	474.961
9.13	476.952
9.14	478.949
9.15	480.952
9.16	482.962
9.17	484.978
9.18	487.001
9.19	489.03
9.2	491.066
9.21	493.108
9.22	495.156
9.23	497.211
9.24	499.272
9.25	501.34
9.26	503.414
9.27	505.495
9.28	507.583
9.29	509.677
9.3	511.778
9.31	513.885
9.32	515.998
9.33	518.119
9.34	520.246
9.35	522.38
9.36	524.52
9.37	526.667
9.38	528.821
9.39	530.981
9.4	533.148
9.41	535.322
9.42	537.502
9.43	539.69
9.44	541.884
9.45	544.085
9.46	546.292
9.47	548.507
9.48	550.728
9.49	552.956
9.5	555.191
9.51	557.433
9.52	559.682
9.53	561.938
9.54	564.2
9.55	566.47
9.56	568.746
9.57	571.03
9.58	573.32
9.59	575.617
9.6	577.922
9.61	580.233
9.62	582.551
9.63	584.877
9.64	587.209
