0	1	0
0.01	1.00005	0.0101
0.02	1.0002	0.0204001
0.03	1.00046	0.0309004
0.04	1.00082	0.0416013
0.05	1.00129	0.0525032
0.06	1.00187	0.0636067
0.07	1.00256	0.0749126
0.08	1.00337	0.0864216
0.09	1.00429	0.0981348
0.1	1.00533	0.110053
